Type,Aggregation,Statement,Matrix_A,Matrix_B,Vector_V,Execution,Heap,RSS,Database-L2-Norm,Tensorflow-L2-Norm,Database-MSE,Tensorflow-MSE,Database-Sum,Tensorflow-Sum
float4,standard,3,640000,640000,800,0.209665,0.066201171875,0.21017578125,194.03234056049865,0.0003482492136684346,47.06068647923166,1.5159689352585374e-10,160750.83826,160791.6
float4,standard,4,640000,640000,800,0.234271,0.072001953125,0.224375,1.011187404360196,27.86059861965093,0.0012781249584208885,0.970266194306619,64282335.42299999,64281704.0
bfloat,standard,1,640000,640000,800,1.553841,0.0792578125,0.225087890625,2284485.486486438,4263.938046082546,6523592422.458972,22726.459576037796,204800.0,3.35544e+07
bfloat,standard,3,640000,640000,800,0.240188,0.066220703125,0.208681640625,866.5663978857461,8.169893371323921,938.6716524308466,0.08343394712350317,141875.0,65536
bfloat,standard,4,640000,640000,800,0.269539,0.07181640625,0.221015625,521765.6515695105,4263.938046082546,340299243.9471948,22726.459576037796,50097664.0,3.35544e+07
float8,standard,1,810000,810000,900,1.345917,0.09955078125,0.247744140625,7.559181843251852e-08,0.0,6.349025571038719e-18,0.0,90991545.80439717,90991545.80439723
float8,standard,3,810000,810000,900,0.246065,0.083984375,0.226923828125,213.74135018954038,0.0,50.761516423164146,0.0,202189.58574650262,202330.73790931975
float8,standard,4,810000,810000,900,0.265021,0.09203125,0.2471875,2.4724984405598925e-09,0.0,6.79249837619011e-21,0.0,90991545.80439723,90991545.80439723
float4,standard,1,810000,810000,900,1.088562,0.088095703125,0.23197265625,708.7773643561588,27.409300793006835,558.183724692959,0.834744188846139,95214042.845,95234610.0
float4,standard,3,810000,810000,900,0.22999,0.075908203125,0.218134765625,219.73529600321328,0.0004124496973671928,53.64844478846639,1.8901639206476547e-10,211643.78006999998,211663.62
float4,standard,4,810000,810000,900,0.2741,0.0808203125,0.2350390625,1.3096322460867824,27.409300793006835,0.0019057073555447893,0.834744188846139,95235097.177,95234610.0
bfloat,standard,1,810000,810000,900,2.837461,0.0871875,0.22955078125,3025623.5283892555,4348.667592982353,10171553039.49183,21012.12203806104,239616.0,3.35544e+07
bfloat,standard,3,810000,810000,900,0.227721,0.07583984375,0.21634765625,1135.6333724458132,8.47436936135186,1432.9590629029456,0.07979437341402125,173609.0,65536
bfloat,standard,4,810000,810000,900,0.279178,0.082255859375,0.228671875,1054673.267526714,4348.667592982353,1235928556.9283059,21012.12203806104,59508736.0,3.35544e+07
float8,standard,1,1000000,1000000,1000,1.495433,0.11154296875,0.267041015625,9.870905740621325e-08,0.0,9.743478014023103e-18,0.0,120386282.20237434,120386282.20237422
float8,standard,3,1000000,1000000,1000,0.27657,0.095771484375,0.241240234375,226.98161194033034,0.0,51.52065215903071,0.0,240983.29001874075,240895.42588714533
float8,standard,4,1000000,1000000,1000,0.277951,0.102548828125,0.263388671875,3.0816751364117537e-09,0.0,9.496721646378402e-21,0.0,120386282.20237425,120386282.20237422
float4,standard,1,1000000,1000000,1000,1.189293,0.096953125,0.256337890625,1072.9247355583204,34.4350544363495,1151.1674881728918,1.1857729740343537,126418476.12,126451580.0
float4,standard,3,1000000,1000000,1000,0.228589,0.084208984375,0.22833984375,233.575240107144,0.0005301067218805487,54.557392791109976,2.810131365829414e-10,253012.15110999998,253018.1
float4,standard,4,1000000,1000000,1000,0.282162,0.092294921875,0.249443359375,1.6895980413466842,34.4350544363495,0.002854741541322552,1.1857729740343537,126452282.398,126451580.0
bfloat,standard,1,1000000,1000000,1000,3.121212,0.097734375,0.2480078125,3799511.6837680456,4710.984684642682,14436289035.08989,22193.376698937904,256000.0,3.35544e+07
bfloat,standard,3,1000000,1000000,1000,0.237064,0.085107421875,0.229541015625,1578.473671918913,9.32879475362139,2491.5791329411763,0.08702641155519396,197703.0,66048
bfloat,standard,4,1000000,1000000,1000,0.284328,0.091591796875,0.247314453125,1735960.1927313623,4710.984684642682,3013557790.747908,22193.376698937904,65536000.0,3.35544e+07
float8,standard,1,6250000,6250000,2500,15.245236,0.431298828125,0.689951171875,2.7407406784739525e-06,0.0,3.0046637866567443e-15,0.0,1946044040.3483572,1946044040.3483586
float8,standard,3,6250000,6250000,2500,0.350451,0.3896484375,0.582158203125,595.4516676558334,0.0,141.82507540564524,0.0,1556870.9643482687,1556673.4858741667
float8,standard,4,6250000,6250000,2500,0.445163,0.405302734375,0.690576171875,5.38552679799984e-08,0.0,1.1601559556789764e-18,0.0,1946044040.3483589,1946044040.3483586
float4,standard,1,6250000,6250000,2500,10.406768,0.349521484375,0.593125,292707.0375592054,1294.3931605591213,34270963.934674434,670.1814616408924,1907070019.0500002,1921637100.0
float4,standard,3,6250000,6250000,2500,0.378376,0.319365234375,0.5125390625,583.0844996089387,0.0019839168226211865,135.99501347368258,1.5743703836317378e-09,1537005.90838,1537450.9
float4,standard,4,6250000,6250000,2500,0.396666,0.334453125,0.59658203125,29.082344746832113,1294.3931605591213,0.33831311038943734,670.1814616408924,1921701222.52,1921637100.0
bfloat,standard,1,6250000,6250000,2500,38.292782,0.341396484375,0.56939453125,38910702.05212636,59133.36848301742,605617093675.7404,1398702.1072593268,640000.0,2.68435e+08
bfloat,standard,3,6250000,6250000,2500,0.334753,0.321015625,0.499541015625,17664.282307182402,57.94347066438636,124810.74777113492,1.3429783170538412,706072.0,262144
bfloat,standard,4,6250000,6250000,2500,0.333275,0.334345703125,0.5680078125,33161326.91566945,59133.36848301742,439869441123.1612,1398702.1072593268,288123392.0,2.68435e+08
float8,standard,1,25000000,25000000,5000,156.892447,1.58,2.26,3.0961217633567815e-05,0.0,1.917193994706301e-13,0.0,15611331607.764559,15611331607.76461
float8,standard,3,25000000,25000000,5000,1.008105,1.53,1.87,1185.1332872225785,0.0,280.90818169659894,0.0,6245103.851961183,6245687.554908576
float8,standard,4,25000000,25000000,5000,1.311638,1.56,2.28,4.372926447237866e-07,0.0,3.824497142590477e-17,0.0,15611331607.764614,15611331607.76461
float4,standard,1,25000000,25000000,5000,185.756582,1.27,1.87,13381516.73403968,15067.562315487061,35812998020.676796,45406.28682621716,14662385557.900002,15607463000.0
float4,standard,3,25000000,25000000,5000,0.795619,1.24,1.56,1190.3420680185186,0.007198739106957197,283.38284777892073,1.036436894600698e-08,6244263.3610000005,6243943.0
float4,standard,4,25000000,25000000,5000,1.108674,1.26,1.88,236.31845501037353,15067.562315487061,11.169282435697987,45406.28682621716,15608527526.0,15607463000.0
bfloat,standard,1,25000000,25000000,5000,353.976285,1.27,1.76,220766931.91265547,360854.9253283057,9747607645225.412,26043255.426739417,1280000.0,1.07374e+09
bfloat,standard,3,25000000,25000000,5000,0.665068,1.24,1.51,70062.70279442013,164.7378370987945,981756.4645718491,5.427710994397791,1303488.0,524288
bfloat,standard,4,25000000,25000000,5000,1.048382,1.26,1.78,215072285.85544425,360854.9253283057,9251217628617.184,26043255.426739417,403961344.0,1.07374e+09
float8,standard,1,56250000,56250000,7500,1006.022896,3.09,5.32,0.00011175211476653799,0.0,1.6651380206391304e-12,0.0,52475671384.38908,52475671384.3889
float8,standard,3,56250000,56250000,7500,1.923445,3.03,4.41,1757.8473279821026,0.0,412.0036304658423,0.0,13994264.175728513,13993469.418190004
float8,standard,4,56250000,56250000,7500,2.459642,3.06,5.31,1.2991529311785802e-06,0.0,2.2503977847865285e-16,0.0,52475671384.38891,52475671384.3889
float4,standard,1,56250000,56250000,7500,842.022837,2.48,4.42,92821880.67043965,58818.52903259271,1148786870826.3115,461282.5810077269,45344809174.0,53057618000.0
float4,standard,3,56250000,56250000,7500,1.709313,2.46,3.73,1766.1266133194317,0.013065196555553401,415.89376190335537,2.2759914804699262e-08,14150582.401999999,14150350.0
float4,standard,4,56250000,56250000,7500,2.130381,2.48,4.42,705.3572500806719,58818.52903259271,66.33718003218233,461282.5810077269,53062710823.0,53057618000.0
bfloat,standard,1,56250000,56250000,7500,1594.628113,2.48,4.2,605922693.9170943,819998.1908655121,48952308133833.17,89652937.73636171,2400000.0,2.14748e+09
bfloat,standard,3,56250000,56250000,7500,1.676013,2.46,3.61,139156.5300409266,200.56615228958287,2581938.6470708405,5.3635708592330875,1943716.0,524288
bfloat,standard,4,56250000,56250000,7500,2.281183,2.48,4.19,595367797.1698568,819998.1908655121,47261708520918.37,89652937.73636171,916873728.0,2.14748e+09
float8,standard,1,100000000,100000000,10000,1967.945191,6.12,8.48,0.0003501382652486293,0.0,1.2259680479131952e-11,0.0,125353171578.35675,125353171578.35623
float8,standard,3,100000000,100000000,10000,3.348554,6.09,6.95,2357.622890729084,0.0,555.8385694889762,0.0,25067537.1102097,25068973.446311943
float8,standard,4,100000000,100000000,10000,4.415707,6.12,8.56,3.4908300810064525e-06,0.0,1.2185894654459518e-15,0.0,125353171578.35623,125353171578.35623
float4,standard,1,100000000,100000000,10000,2060.333107,4.9,6.88,374400558.4425561,172998.69414096564,14017577816209.783,2992854.8174479376,88590621081.0,126010490000.0
float4,standard,3,100000000,100000000,10000,2.438669,4.89,5.74,2368.0238171816445,0.016191899346038915,560.7536798739527,2.621776044322555e-08,25206304.5492,25204588.0
float4,standard,4,100000000,100000000,10000,2.980687,4.91,6.96,1874.911484253517,172998.69414096564,351.5293073785726,2992854.8174479376,126027795250.0,126010490000.0
bfloat,standard,1,100000000,100000000,10000,3376.176771,4.9,6.48,1253526938.2012286,2109744.3991925125,157132978479614.66,445102142.9924176,2560000.0,4.29497e+09
bfloat,standard,3,100000000,100000000,10000,2.29967,4.89,5.53,225095.97730899675,463.44698075428244,5066819.900069239,21.478310397026025,2560000.0,1.04858e+06
bfloat,standard,4,100000000,100000000,10000,3.16839,4.91,6.55,1246999047.2059216,2109744.3991925125,155500662373247.66,445102142.9924176,655360000.0,4.29497e+09
